SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1242309.08FU_MF372136_reps,Phallales,Phallales,0.0463,1
SH1190754.08FU_MF372137_reps,Phallales,Phallales,0.253,1
SH1190757.08FU_MT916293_reps,Phallales,Phallales,0.178,1
SH1183653.08FU_MH380189_reps,Phallales,Phallales,0.27,1
SH1236942.08FU_MT260887_reps,Phallales,Phallales,0.0315,1
SH1235869.08FU_MK028485_reps,Gloeophyllales,Gloeophyllales,0.476,1
SH1142649.08FU_HM536094_refs,Gloeophyllales,Gloeophyllales,0.866,1
SH1185971.08FU_EU118619_refs,Gloeophyllales,Gloeophyllales,0.201,1
SH1142647.08FU_UDB011753_refs,Gloeophyllales,Gloeophyllales,0.89,1
SH1142656.08FU_MH605431_reps,Gloeophyllales,Gloeophyllales,0.26,1
SH1158449.08FU_EU910933_reps,Sebacinales,Sebacinales,0.0218,1
SH1183721.08FU_UDB0296851_reps,Sebacinales,Sebacinales,0.74,1
SH1193954.08FU_GQ907136_reps,Sebacinales,Sebacinales,0.429,1
SH2593719.08FU_MF615027_reps,Sebacinales,Sebacinales,0.0254,1
SH1172356.08FU_FJ554212_reps,Sebacinales,Sebacinales,0.0196,1
SH1183711.08FU_LC003273_reps,Sebacinales,Sebacinales,0.717,1
SH1193949.08FU_HQ850092_refs,Sebacinales,Sebacinales,0.754,1
SH1179961.08FU_KJ188494_reps,Sebacinales,Sebacinales,0.617,1
SH1180447.08FU_EF655694_refs,Sebacinales,Sebacinales,0.802,1
SH1193958.08FU_KF618138_reps,Sebacinales,Sebacinales,0.706,1
SH1183687.08FU_UDB008172_refs,Sebacinales,Sebacinales,0.689,1
SH1215600.08FU_UDB0765300_reps,Sebacinales,NA,0,0
SH1193965.08FU_AB854713_reps,Sebacinales,Sebacinales,0.844,1
SH1172347.08FU_EU625931_refs,Sebacinales,Sebacinales,0.567,1
SH1171839.08FU_KF516967_refs,Sebacinales,Sebacinales,0.0252,1
SH1240439.08FU_UDB014759_reps,Sebacinales,Sebacinales,0.0254,1
SH1183667.08FU_AF440664_refs,Sebacinales,Sebacinales,0.807,1
SH1193955.08FU_AJ875375_refs,Sebacinales,Sebacinales,0.913,1
SH1193939.08FU_HQ154399_reps,Sebacinales,Sebacinales,0.687,1
SH1193990.08FU_UDB0130894_reps,Sebacinales,Sebacinales,0.757,1
SH2593243.08FU_MH836336_reps,Sebacinales,Sebacinales,0.0252,1
SH1193977.08FU_GQ907120_refs,Sebacinales,Sebacinales,0.747,1
SH1172354.08FU_JQ420943_refs,Sebacinales,Sebacinales,0.616,1
SH1183717.08FU_LC122079_reps,Sebacinales,Sebacinales,0.818,1
SH1184582.08FU_AB370328_refs,Sebacinales,Sebacinales,0.0145,1
SH3229048.08FU_UDB0613163_reps,Sebacinales,NA,0,0
SH1183718.08FU_UDB004099_refs,Sebacinales,Sebacinales,0.713,1
SH1177957.08FU_JQ420989_reps,Sebacinales,Sebacinales,0.0252,1
SH1148300.08FU_AB506984_refs,Sebacinales,Sebacinales,0.84,1
SH1183679.08FU_AB688992_refs,Sebacinales,Sebacinales,0.736,1
SH1169662.08FU_LC367889_reps,Sebacinales,Sebacinales,0.0252,1
SH1193959.08FU_HQ154362_refs,Sebacinales,Sebacinales,0.763,1
SH1177952.08FU_HQ154358_refs,Sebacinales,Sebacinales,0.0188,1
SH1178214.08FU_JQ420993_reps,Sebacinales,Sebacinales,0.0244,1
SH1154472.08FU_JN890531_refs,Sebacinales,Sebacinales,0.649,1
SH1193973.08FU_UDB0650142_reps,Sebacinales,Sebacinales,0.833,1
SH1235402.08FU_UDB0154695_reps,Sebacinales,Sebacinales,0.0114,1
SH1180455.08FU_MW026417_reps,Sebacinales,Sebacinales,0.757,1
SH1183715.08FU_UDB004630_reps,Sebacinales,Sebacinales,0.764,1
SH1179942.08FU_HQ154341_refs,Sebacinales,Sebacinales,0.329,1
SH1183662.08FU_GU256182_refs,Sebacinales,Sebacinales,0.859,1
SH1177954.08FU_FJ788839_reps,Sebacinales,Sebacinales,0.0254,1
SH3230456.08FU_UDB0338157_reps,Sebacinales,NA,0,0
SH1172345.08FU_FN663697_refs,Sebacinales,Sebacinales,0.332,1
SH1193932.08FU_GQ907135_reps,Sebacinales,Sebacinales,0.547,1
SH1190560.08FU_JQ347201_refs,Sebacinales,Sebacinales,0.0252,1
SH3565556.08FU_MG707425_reps,Sebacinales,Sebacinales,0.329,1
SH1177956.08FU_EU909216_refs,Sebacinales,Sebacinales,0.013,1
SH1154471.08FU_UDB018392_reps,Sebacinales,Sebacinales,0.752,1
SH1179955.08FU_MG707403_reps,Sebacinales,Sebacinales,0.587,1
SH2612670.08FU_UDB0700086_reps,Sebacinales,NA,0,0
SH1193914.08FU_HQ154347_refs,Sebacinales,Sebacinales,0.842,1
SH1193913.08FU_EU625981_refs,Sebacinales,Sebacinales,0.781,1
SH2603459.08FU_UDB0103955_reps,Sebacinales,Sebacinales,0.875,1
SH1148298.08FU_AB506974_refs,Sebacinales,Sebacinales,0.816,1
SH1193944.08FU_KC966002_reps,Sebacinales,Sebacinales,0.52,1
SH1193940.08FU_UDB0757631_reps,Sebacinales,Sebacinales,0.757,1
SH1183705.08FU_AB636111_refs,Sebacinales,Sebacinales,0.735,1
SH1190559.08FU_LN868955_reps,Sebacinales,Sebacinales,0.674,1
SH1193951.08FU_HQ154394_refs,Sebacinales,Sebacinales,0.751,1
SH1177955.08FU_HQ154307_refs,Sebacinales,Atheliales,0.0293,0
SH1154478.08FU_AB922981_reps,Sebacinales,Sebacinales,0.864,1
SH1179952.08FU_UDB0159800_reps,Sebacinales,Sebacinales,0.0122,1
SH1183697.08FU_UDB004554_refs,Sebacinales,Sebacinales,0.603,1
SH1193908.08FU_DQ309187_refs,Sebacinales,Sebacinales,0.874,1
SH1183666.08FU_EU563483_refs,Sebacinales,Sebacinales,0.836,1
SH1183682.08FU_KR819101_reps,Sebacinales,Sebacinales,0.535,1
SH2598547.08FU_UDB0497893_reps,Sebacinales,Sebacinales,0.0155,1
SH1179947.08FU_HQ154240_refs,Sebacinales,Sebacinales,0.146,1
SH2602980.08FU_UDB0674357_reps,Sebacinales,NA,0,0
SH1175952.08FU_KU505107_reps,Sebacinales,Sebacinales,0.221,1
SH3565558.08FU_MG707412_reps,Sebacinales,Sebacinales,0.0983,1
SH1154466.08FU_GU817065_refs,Sebacinales,Sebacinales,0.691,1
SH1193920.08FU_FN663846_refs,Sebacinales,Sebacinales,0.632,1
SH1183726.08FU_UDB0754902_reps,Sebacinales,Sebacinales,0.57,1
SH1193922.08FU_FN663774_refs,Sebacinales,Sebacinales,0.652,1
SH1193950.08FU_JQ420962_refs,Sebacinales,Sebacinales,0.824,1
SH1176701.08FU_JX317403_refs,Sebacinales,Sebacinales,0.141,1
SH2607215.08FU_UDB0156706_reps,Sebacinales,NA,0,0
SH1154464.08FU_AB506958_refs,Sebacinales,Sebacinales,0.843,1
SH1179950.08FU_UDB0516366_reps,Sebacinales,Sebacinales,0.811,1
SH1183669.08FU_UDB016431_refs,Sebacinales,Sebacinales,0.902,1
SH1146526.08FU_DQ521410_refs,Sebacinales,Sebacinales,0.899,1
SH1183701.08FU_AB506921_refs,Sebacinales,Sebacinales,0.871,1
SH1150322.08FU_UDB008996_refs,Sebacinales,Sebacinales,0.639,1
SH1154479.08FU_KT461301_reps,Sebacinales,Sebacinales,0.673,1
SH1172360.08FU_UDB0331878_reps,Sebacinales,Sebacinales,0.514,1
SH1193968.08FU_KF617940_reps,Sebacinales,Sebacinales,0.757,1
SH1179243.08FU_UDB0580999_reps,Sebacinales,Sebacinales,0.106,1
SH1215605.08FU_UDB004249_refs,Sebacinales,Sebacinales,0.402,1
SH1158598.08FU_UDB037149_reps,Hysterangiales,NA,0,0
SH1149782.08FU_UDB0195086_reps,Hysterangiales,NA,0,0
SH1157331.08FU_JN845098_reps,Hysterangiales,NA,0,0
SH1238713.08FU_UDB0182113_reps,Hysterangiales,NA,0,0
SH1188718.08FU_KX444294_reps,Hysterangiales,NA,0,0
SH1244324.08FU_UDB0765634_reps,Hysterangiales,NA,0,0
SH1238712.08FU_KC152126_reps,Hysterangiales,NA,0,0
SH1142345.08FU_JN022512_reps,Hysterangiales,NA,0,0
SH2607689.08FU_UDB0335908_reps,Atheliales,NA,0,0
SH1172649.08FU_UDB0162792_reps,Atheliales,Atheliales,0.033,1
SH2606653.08FU_UDB0683282_reps,Atheliales,Agaricales,0.0203,0
SH1185965.08FU_UDB024783_refs,Atheliales,Atheliales,0.0338,1
SH1238361.08FU_UDB0764724_reps,Atheliales,Atheliales,0.0307,1
SH2603857.08FU_UDB077604_reps,Atheliales,NA,0,0
SH1172635.08FU_AY702758_reps,Atheliales,Atheliales,0.504,1
SH1169734.08FU_UDB016345_refs,Atheliales,Atheliales,0.0338,1
SH2596926.08FU_UDB0755306_reps,Atheliales,Atheliales,0.226,1
SH1185977.08FU_UDB024801_reps,Atheliales,Atheliales,0.0334,1
SH1174345.08FU_UDB0756863_reps,Atheliales,Atheliales,0.0309,1
SH1172634.08FU_UDB0138541_reps,Atheliales,Atheliales,0.455,1
SH1172611.08FU_UDB001747_refs,Atheliales,Atheliales,0.926,1
SH2607585.08FU_UDB0182327_reps,Atheliales,Atheliales,0.16,1
SH1172622.08FU_UDB0251392_reps,Atheliales,Atheliales,0.373,1
SH1215941.08FU_UDB014125_refs,Atheliales,Russulales,0.442,0
SH1236754.08FU_UDB0546943_reps,Atheliales,Atheliales,0.727,1
SH2611278.08FU_UDB0733816_reps,Atheliales,NA,0,0
SH1175979.08FU_HG796870_reps,Atheliales,Atheliales,0.496,1
SH1215942.08FU_UDB024812_refs,Atheliales,Russulales,0.299,0
SH1215944.08FU_UDB005449_reps,Atheliales,Russulales,0.0806,0
SH1215949.08FU_LC277059_reps,Atheliales,Russulales,0.0322,0
SH1185251.08FU_LC171555_reps,Atheliales,Atheliales,0.0338,1
SH1185976.08FU_KM519360_reps,Atheliales,Atheliales,0.0223,1
SH1151982.08FU_FJ656042_reps,Atheliales,Atheliales,0.0338,1
SH2592012.08FU_MH861678_reps,Atheliales,Atheliales,0.0338,1
SH1236741.08FU_UDB008257_refs,Atheliales,Atheliales,0.855,1
SH1172631.08FU_LC523859_reps,Atheliales,Atheliales,0.0338,1
SH1172642.08FU_JQ393101_reps,Atheliales,Atheliales,0.727,1
SH1183267.08FU_UDB016352_refs,Atheliales,Atheliales,0.158,1
SH1149124.08FU_UDB0499037_reps,Atheliales,Atheliales,0.0245,1
SH1148735.08FU_UDB001725_refs,Atheliales,Russulales,0.112,0
SH2602438.08FU_UDB060059_reps,Atheliales,Atheliales,0.0217,1
SH1148736.08FU_MT329594_reps,Atheliales,Russulales,0.0831,0
SH1213287.08FU_KT954949_reps,Amylocorticiales,Amylocorticiales,0.286,1
SH2592651.08FU_MK520874_reps,Amylocorticiales,Amylocorticiales,0.268,1
SH1213461.08FU_DQ873647_reps,Agaricomycetes,NA,0,0
SH3226319.08FU_UDB0474193_reps,Agaricomycetes,Polyporales,0.0488,0
SH2602327.08FU_UDB0551947_reps,Agaricomycetes,dummy_order_Xenasmatella,0.743,0
SH1189990.08FU_UDB008467_refs,Tremellodendropsidales,Russulales,0.0129,0
SH1169192.08FU_UDB014691_reps,GS28,NA,0,0
SH1244647.08FU_UDB014716_reps,GS28,NA,0,0
SH1192174.08FU_JX136483_reps,Tremellales,NA,0,0
SH1238384.08FU_AY917101_refs,Tremellales,Tremellales,0.102,1
SH1155922.08FU_HM222926_refs,Tremellales,Tremellales,0.023,1
SH1172102.08FU_MK224834_reps,Tremellales,Tremellales,0.0247,1
SH2613835.08FU_MT252009_reps,Tremellales,NA,0,0
SH1150358.08FU_JF693334_reps,Tremellales,Tremellales,0.0244,1
SH1151552.08FU_MN450783_reps,Tremellales,Tremellales,0.0137,1
SH1157694.08FU_AF444305_refs,Tremellales,Tremellales,0.491,1
SH1155936.08FU_AJ608655_refs,Tremellales,Tremellales,0.0167,1
SH1155995.08FU_JN053484_reps,Tremellales,Tremellales,0.0244,1
SH1155938.08FU_AJ608647_refs,Tremellales,Tremellales,0.0167,1
SH1211775.08FU_KY449061_refs,Tremellales,Tremellales,0.534,1
SH1186879.08FU_KT161111_reps,Tremellales,Tremellales,0.0167,1
SH1237813.08FU_JN160602_refs,Tremellales,Tremellales,0.0147,1
SH1235375.08FU_EU517063_refs,Tremellales,Tremellales,0.0242,1
SH1155949.08FU_UDB0750288_reps,Tremellales,Tremellales,0.0167,1
SH1169296.08FU_AF444337_refs,Tremellales,Tremellales,0.0167,1
SH1189313.08FU_AF444486_refs,Tremellales,Tremellales,0.0216,1
SH1235381.08FU_AB022931_refs,Tremellales,Tremellales,0.163,1
SH1235379.08FU_AF314970_refs,Tremellales,Tremellales,0.0293,1
SH1242285.08FU_KJ832008_reps,Tremellales,Tremellales,0.0167,1
SH1171240.08FU_KM384101_refs,Tremellales,Tremellales,0.0219,1
SH1181232.08FU_EU249514_refs,Tremellales,Tremellales,0.0285,1
SH2593703.08FU_MH712828_reps,Tremellales,Tremellales,0.0244,1
SH2605534.08FU_UDB0562759_reps,Tremellales,NA,0,0
SH3567879.08FU_MT906458_reps,Tremellales,NA,0,0
SH1157716.08FU_HQ211529_reps,Tremellales,Tremellales,0.0254,1
SH1238692.08FU_KY104475_refs,Tremellales,Tremellales,0.0213,1
SH1157433.08FU_KF800309_reps,Tremellales,Tremellales,0.0216,1
SH1238862.08FU_KM384103_refs,Tremellales,Tremellales,0.022,1
SH1185389.08FU_KT334577_refs,Tremellales,Tremellales,0.0244,1
SH1155944.08FU_AF444479_refs,Tremellales,Tremellales,0.0167,1
SH2595381.08FU_MN128421_reps,Tremellales,Tremellales,0.0323,1
SH1157696.08FU_AF042431_reps,Tremellales,Tremellales,0.0276,1
SH1158594.08FU_AF444320_refs,Tremellales,Tremellales,0.0331,1
SH1185392.08FU_KT334556_reps,Tremellales,Tremellales,0.0244,1
SH1192188.08FU_JN053475_reps,Tremellales,Tremellales,0.0244,1
SH2603108.08FU_UDB0557003_reps,Tremellales,NA,0,0
SH2596268.08FU_MK050302_reps,Tremellales,Tremellales,0.0247,1
SH1186232.08FU_AF444338_refs,Tremellales,Tremellales,0.0147,1
SH1157695.08FU_KY104494_refs,Tremellales,Tremellales,0.394,1
SH2591872.08FU_MK659873_reps,Tremellales,Tremellales,0.0283,1
SH2607874.08FU_UDB0440108_reps,Tremellales,NA,0,0
SH1177270.08FU_KC171331_reps,Tremellales,Tremellales,0.0283,1
SH1159264.08FU_AF444469_refs,Tremellales,Tremellales,0.848,1
SH2616182.08FU_UDB0572083_reps,Tremellales,NA,0,0
SH1149046.08FU_GQ219830_reps,Tremellales,Tremellales,0.0263,1
SH1192175.08FU_KM216348_reps,Tremellales,Tremellales,0.0216,1
SH2594082.08FU_MK050286_reps,Tremellales,Tremellales,0.027,1
SH1156932.08FU_KP986536_reps,Tremellales,Tremellales,0.0244,1
SH1149654.08FU_AF042419_reps,Tremellales,Tremellales,0.0244,1
SH1186299.08FU_UDB0630600_reps,Cystofilobasidiales,NA,0,0
SH1179893.08FU_AB072233_refs,Cystofilobasidiales,Cystofilobasidiales,0.823,1
SH1186296.08FU_AF444322_refs,Cystofilobasidiales,Cystofilobasidiales,0.0102,1
SH3209154.08FU_UDB0510396_reps,Cystofilobasidiales,Agaricales,0.0573,0
SH1186300.08FU_UDB0590082_reps,Cystofilobasidiales,Russulales,0.0106,0
SH1238524.08FU_AF444417_refs,Cystofilobasidiales,Cystofilobasidiales,0.802,1
SH2607913.08FU_UDB0268220_reps,Cystofilobasidiales,NA,0,0
SH1216563.08FU_UDB0755491_reps,Trichosporonales,NA,0,0
SH1216560.08FU_MW165513_reps,Trichosporonales,NA,0,0
SH1216544.08FU_GQ338074_refs,Trichosporonales,Trichosporonales,0.216,1
SH1212339.08FU_AF410472_refs,Holtermanniales,Holtermanniales,0.057,1
SH1237471.08FU_AF444350_refs,Filobasidiales,Filobasidiales,0.85,1
SH1150961.08FU_MF971624_reps,Filobasidiales,NA,0,0
SH1214253.08FU_UDB0298065_reps,Erythrobasidiales,NA,0,0
SH1168580.08FU_AB035720_refs,Erythrobasidiales,NA,0,0
SH2590311.08FU_MK491237_reps,Cyphobasidiales,Cyphobasidiales,0.344,1
SH1214268.08FU_JQ081894_reps,Cystobasidiales,NA,0,0
SH2596257.08FU_MK050393_reps,Cystobasidiales,Cystobasidiales,0.359,1
SH2615678.08FU_UDB0525187_reps,Sporidiobolales,NA,0,0
SH1157353.08FU_UDB0614831_reps,Sporidiobolales,NA,0,0
SH1149861.08FU_HM069376_reps,Sporidiobolales,Sporidiobolales,0.0283,1
SH1238512.08FU_MK496668_reps,Sporidiobolales,Sporidiobolales,0.0283,1
SH1181856.08FU_KJ706814_reps,Sporidiobolales,Sporidiobolales,0.751,1
SH1181852.08FU_MN759030_reps,Sporidiobolales,Sporidiobolales,0.551,1
SH1182428.08FU_KF617362_reps,Sporidiobolales,Sporidiobolales,0.412,1
SH1183634.08FU_UDB0330892_reps,Sporidiobolales,Sporidiobolales,0.0283,1
SH1181842.08FU_AF444492_refs,Sporidiobolales,Sporidiobolales,0.857,1
SH1192593.08FU_EU276008_refs,Sporidiobolales,Sporidiobolales,0.256,1
SH2612019.08FU_UDB0335154_reps,Sporidiobolales,NA,0,0
SH1181847.08FU_JN246563_refs,Sporidiobolales,Sporidiobolales,0.632,1
SH1183638.08FU_UDB0234741_reps,Sporidiobolales,Sporidiobolales,0.0256,1
SH1181849.08FU_AB030327_refs,Sporidiobolales,Sporidiobolales,0.663,1
SH1190507.08FU_KY084376_reps,Microbotryales,Microbotryales,0.0594,1
SH1155492.08FU_KJ707127_reps,Microbotryales,Microbotryales,0.0627,1
SH2593720.08FU_MF615022_reps,Leucosporidiales,Sporidiobolales,0.0117,0
SH1239129.08FU_AF444629_refs,Leucosporidiales,Sporidiobolales,0.204,0
SH1239139.08FU_AF444564_refs,Leucosporidiales,NA,0,0
SH1239135.08FU_AF444530_refs,Leucosporidiales,NA,0,0
SH1155475.08FU_KU559646_reps,Leucosporidiales,NA,0,0
SH2595849.08FU_MN622701_reps,Kriegeriales,NA,0,0
SH1239133.08FU_EF151246_refs,Kriegeriales,Kriegeriales,0.458,1
SH1239149.08FU_AF444602_refs,Kriegeriales,Kriegeriales,0.0206,1
SH2608770.08FU_UDB0373953_reps,Kriegeriales,NA,0,0
SH1155501.08FU_AF444519_refs,Agaricostilbales,NA,0,0
SH1151729.08FU_AF444563_refs,Agaricostilbales,NA,0,0
SH1236738.08FU_AF444569_refs,Agaricostilbales,NA,0,0
SH1145914.08FU_GQ180106_refs,Agaricostilbales,NA,0,0
SH1189341.08FU_KP020108_reps,Agaricostilbales,Agaricostilbales,0.163,1
SH1247294.08FU_AF444676_reps,Agaricostilbales,NA,0,0
SH1189339.08FU_AF444548_refs,Agaricostilbales,Agaricostilbales,0.141,1
SH1145857.08FU_DQ419922_refs,Septobasidiales,Septobasidiales,0.039,1
SH1171032.08FU_DQ241452_reps,Septobasidiales,Septobasidiales,0.0469,1
SH1147466.08FU_MH029898_reps,Pucciniales,Pucciniales,0.428,1
SH3568350.08FU_MT419969_reps,Pucciniales,NA,0,0
SH2611125.08FU_UDB0294945_reps,Pucciniales,NA,0,0
SH1237265.08FU_EU014066_reps,Pucciniales,Pucciniales,0.282,1
SH1184491.08FU_KR821138_refs,Pucciniales,Pucciniales,0.376,1
SH1190674.08FU_GQ120623_reps,Pucciniales,Pucciniales,0.89,1
SH1191214.08FU_MG581918_reps,Pucciniales,Pucciniales,0.089,1
SH1205059.08FU_AY187091_reps,Pucciniales,Pucciniales,0.711,1
SH1205032.08FU_HM131358_refs,Pucciniales,Pucciniales,0.895,1
SH1205033.08FU_EU014028_reps,Pucciniales,Pucciniales,0.903,1
SH1179267.08FU_EF635898_reps,Pucciniales,Pucciniales,0.522,1
SH1149590.08FU_KY963952_reps,Pucciniales,Pucciniales,0.559,1
SH1237316.08FU_JN204189_reps,Pucciniales,Pucciniales,0.089,1
SH1149595.08FU_GU049458_reps,Pucciniales,Pucciniales,0.638,1
SH1144093.08FU_KT719167_refs,Pucciniales,Pucciniales,0.089,1
SH1149589.08FU_KX225401_refs,Pucciniales,Pucciniales,0.778,1
SH2593529.08FU_MG742207_reps,Pucciniales,Pucciniales,0.594,1
SH1160516.08FU_HQ317506_reps,Pucciniales,Pucciniales,0.089,1
SH1147461.08FU_KC415804_reps,Pucciniales,Pucciniales,0.319,1
SH1205054.08FU_AF511085_reps,Pucciniales,Pucciniales,0.786,1
SH1220455.08FU_KU180237_reps,Pucciniales,Pucciniales,0.089,1
SH1184732.08FU_MN605789_reps,Pucciniales,Pucciniales,0.089,1
SH3566434.08FU_MT296006_reps,Pucciniales,Pucciniales,0.0159,1
SH1149592.08FU_KX225396_refs,Pucciniales,Pucciniales,0.595,1
SH1179256.08FU_KM461700_reps,Pucciniales,Pucciniales,0.408,1
SH1227103.08FU_KC415796_reps,Pucciniales,Pucciniales,0.23,1
SH1227096.08FU_JN943195_reps,Pucciniales,Pucciniales,0.621,1
SH2591768.08FU_MH908489_reps,Pucciniales,Pucciniales,0.283,1
SH1190800.08FU_HM446348_reps,Pucciniales,Pucciniales,0.089,1
SH1184728.08FU_KP261044_reps,Pucciniales,Pucciniales,0.089,1
SH1150175.08FU_JF263469_refs,Pucciniales,Pucciniales,0.097,1
SH2618495.08FU_UDB0691208_reps,Platygloeales,Platygloeales,0.0791,1
SH2601973.08FU_UDB0147781_reps,Platygloeales,NA,0,0
SH2611958.08FU_UDB0489048_reps,Platygloeales,Platygloeales,0.0655,1
SH1153402.08FU_AY254194_reps,Helicobasidiales,Helicobasidiales,0.703,1
SH1169369.08FU_AM901832_reps,Exobasidiales,Exobasidiales,0.0142,1
SH1149183.08FU_MF976556_reps,Exobasidiales,Exobasidiales,0.677,1
SH1149189.08FU_UDB0431449_reps,Exobasidiales,Exobasidiales,0.472,1
SH1159251.08FU_MF687185_reps,Exobasidiales,Exobasidiales,0.083,1
SH1184186.08FU_KX196600_reps,Exobasidiales,Exobasidiales,0.0177,1
SH1149185.08FU_HQ211632_reps,Exobasidiales,Exobasidiales,0.593,1
SH1170377.08FU_AB025690_refs,Entylomatales,Entylomatales,0.259,1
SH1150975.08FU_MF924688_refs,Entylomatales,Entylomatales,0.643,1
SH3218330.08FU_UDB0750245_reps,Entylomatales,NA,0,0
SH1150974.08FU_KJ728759_refs,Entylomatales,Entylomatales,0.755,1
SH1214360.08FU_LC494385_reps,Tilletiales,Tilletiales,0.098,1
SH1236627.08FU_AB025706_reps,Georgefischeriales,Georgefischeriales,0.088,1
SH1186349.08FU_KP322989_refs,Georgefischeriales,Georgefischeriales,0.0919,1
SH1186350.08FU_MH984834_reps,Georgefischeriales,Georgefischeriales,0.0898,1
SH1169855.08FU_UDB0532837_reps,Microstromatales,NA,0,0
SH1177074.08FU_GQ465043_refs,Microstromatales,NA,0,0
SH1181123.08FU_KF258724_refs,Tritirachiales,Tritirachiales,0.498,1
SH1184488.08FU_JX242880_refs,Geminibasidiales,Agaricales,0.0469,0
SH2611405.08FU_UDB0564822_reps,Geminibasidiales,Agaricales,0.0438,0
SH2618257.08FU_UDB0663474_reps,Geminibasidiales,Agaricales,0.0488,0
SH1179996.08FU_LC486527_reps,Ustilaginales,Ustilaginales,0.894,1
SH1153197.08FU_KY929614_reps,Ustilaginales,Ustilaginales,0.292,1
SH1145132.08FU_FJ167360_reps,Ustilaginales,Ustilaginales,0.0783,1
SH1169359.08FU_HQ184179_reps,Ustilaginales,Ustilaginales,0.0783,1
SH3566440.08FU_MN855222_reps,Urocystidales,Urocystidales,0.562,1
SH1177347.08FU_MN855221_reps,Urocystidales,Urocystidales,0.678,1
SH1157143.08FU_KF640685_reps,Urocystidales,Urocystidales,0.149,1
SH2592454.08FU_MG707436_reps,Atractiellales,NA,0,0
SH1178738.08FU_KC478580_reps,Atractiellales,Atractiellales,0.0106,1
SH2593615.08FU_UDB0345947_reps,Atractiellales,Atractiellales,0.232,1
SH1183008.08FU_AF444576_refs,Spiculogloeales,NA,0,0
SH1241159.08FU_AB712461_reps,Dacrymycetales,Dacrymycetales,0.116,1
SH3569750.08FU_UDB0780586_reps,Dacrymycetales,NA,0,0
SH1179436.08FU_UDB023630_refs,Dacrymycetales,NA,0,0
SH1174344.08FU_KJ180980_reps,Malasseziales,NA,0,0
SH1174339.08FU_MH860827_refs,Dothideomycetes,NA,0,0
SH1171484.08FU_KF513523_reps,Dothideomycetes,NA,0,0
SH1184107.08FU_GU566302_reps,Dothideomycetes,dummy_order_Eremomycetaceae,0.624,0
SH1152076.08FU_MF075293_reps,Dothideomycetes,NA,0,0
SH1179982.08FU_MK487737_refs,Dothideomycetes,Magnaporthales,0.0337,0
SH1184192.08FU_AY843045_refs,Dothideomycetes,Capnodiales,0.095,0
SH1214658.08FU_AY598887_reps,Dothideomycetes,NA,0,0
SH1214659.08FU_JN573668_reps,Dothideomycetes,NA,0,0
SH1177722.08FU_MF075300_reps,Dothideomycetes,NA,0,0
SH1174645.08FU_MF951405_refs,Capnodiales,Capnodiales,0.741,1
SH1151934.08FU_JF499850_refs,Capnodiales,Capnodiales,0.506,1
SH1238742.08FU_AJ244256_refs,Capnodiales,Capnodiales,0.0514,1
SH1170444.08FU_GU117897_refs,Capnodiales,Capnodiales,0.11,1
SH1160429.08FU_UDB060824_reps,Capnodiales,Capnodiales,0.594,1
SH1175718.08FU_KU821455_reps,Capnodiales,Capnodiales,0.0512,1
SH1189261.08FU_KF901566_reps,Capnodiales,Capnodiales,0.597,1
SH1234723.08FU_JQ866771_reps,Capnodiales,Capnodiales,0.881,1
SH1193178.08FU_KF251311_reps,Capnodiales,Capnodiales,0.922,1
SH1199015.08FU_KF309982_refs,Capnodiales,Capnodiales,0.326,1
SH1154569.08FU_KT585742_reps,Capnodiales,Capnodiales,0.573,1
SH1154590.08FU_JX043122_reps,Capnodiales,Capnodiales,0.333,1
SH1154599.08FU_JN713913_reps,Capnodiales,Capnodiales,0.0503,1
SH1222420.08FU_JF691142_reps,Capnodiales,Capnodiales,0.0658,1
SH1235825.08FU_EU301093_reps,Capnodiales,Capnodiales,0.0884,1
SH1154616.08FU_AY843066_refs,Capnodiales,Capnodiales,0.598,1
SH1157386.08FU_KX287550_refs,Capnodiales,Capnodiales,0.11,1
SH1191786.08FU_MK047453_reps,Capnodiales,Capnodiales,0.0909,1
SH1181387.08FU_KF251251_reps,Capnodiales,Capnodiales,0.11,1
